N,P,K,temperature,humidity,ph,rainfall,label
86,33,52,18.96247318,75.03539106,6.708236361,117.0523388,lettuce
122,56,47,14.18517094,84.47884578,6.272927522,105.7240001,cabbage
75,55,52,20.2277248,56.80014279,6.423885495,125.6856251,garlic
94,55,59,27.45812729,79.40466187,6.385415058,174.5737004,cucumber
101,51,62,22.83555367,78.2009108,6.419876887,194.5788239,cucumber
94,46,56,24.29877349,75.83597254,6.48891646,175.5622346,cucumber
98,64,50,24.73448994,74.38576455,6.009714246,145.7525402,brinjal
120,46,53,17.63145942,83.96807539,6.294793031,94.159885,cabbage
68,43,40,19.29178084,63.60382099,6.913070915,111.9355945,spinach
107,60,68,22.94282472,66.81896552,6.162489367,158.6836473,capsicum
82,53,68,24.82663383,66.85654393,6.373627561,184.1770709,pumpkin
76,53,54,18.52131231,73.27016328,6.643414241,110.6930498,beetroot
104,70,56,22.64387598,69.62777042,5.924368635,139.3371531,tomato
98,51,66,27.57983944,81.8782761,6.38171385,152.2140254,cucumber
83,42,54,30.25537259,64.2106301,6.595691561,163.7894274,okra
70,49,61,16.02169096,66.34475953,6.52815917,110.5601808,beetroot
71,38,47,16.5261973,67.77641413,6.280352301,112.4801315,radish
84,48,56,27.01687612,66.34909696,6.296630623,192.3806589,okra
76,45,70,20.37346924,73.74534162,6.240472391,110.552033,carrot
78,57,60,18.2880618,68.07247391,6.945506028,105.5734028,beetroot
101,47,101,15.97931057,74.11354385,5.860124172,110.1465858,potato
103,52,61,19.29763904,74.66133814,6.841921115,138.2014186,capsicum
77,48,61,27.09787533,75.33271773,6.820698742,181.5601484,pumpkin
91,50,57,26.62121183,72.68440789,6.185858666,159.3380458,chilli
44,62,56,15.21388522,70.63232368,6.826208691,111.6221149,peas
75,60,49,27.88409892,74.3523067,6.592469034,198.9177631,okra
89,40,56,23.21608324,84.81640831,6.271222577,173.0816134,cucumber
73,33,47,17.514112,74.75976111,6.449945833,118.2009761,lettuce
68,50,65,17.3040209,58.98986594,6.452704916,108.1256732,beetroot
118,60,57,15.13391919,90.76655302,6.204608355,127.6415502,broccoli
115,57,53,26.69512323,72.3467908,6.306700685,153.4483931,brinjal
94,60,59,21.94774602,70.58663692,6.883299469,125.2107153,tomato
78,37,40,22.24373077,63.7090279,6.547849373,151.11124,onion
77,48,55,24.14378306,71.14184934,5.599728724,165.9742086,pumpkin
117,37,116,18.3165262,77.61314755,5.336524274,125.9870417,potato
110,64,69,19.41996581,74.77126084,6.343258654,167.8571248,capsicum
77,45,47,18.15078111,76.44199946,6.770634252,102.0782256,lettuce
120,62,60,15.06416364,83.83664526,6.224964396,136.2704342,broccoli
85,44,86,16.53619012,82.21456719,5.215180333,159.485731,potato
69,51,53,18.28537682,74.41480742,6.61490933,120.9632866,garlic
84,48,56,17.27737888,67.74326335,6.047350445,103.8173793,carrot
83,57,55,18.22253704,70.69699323,6.879086866,118.6218836,beetroot
73,39,52,16.23200229,68.52998857,6.504627646,94.1540787,spinach
83,45,66,25.66175463,78.31829414,6.489706104,193.9264572,cucumber
126,62,56,14.67783317,84.01300826,5.984149212,121.1917941,cauliflower
89,58,57,22.3802198,73.67614245,6.573338009,150.9472904,chilli
82,44,65,22.21171269,71.0566332,6.697587252,112.0351721,beetroot
64,37,42,19.38784647,70.86635736,6.167434317,126.0066289,spinach
92,59,60,26.96646557,77.4371904,6.463215124,166.8675186,pumpkin
93,51,50,19.84002308,70.24260814,6.250714965,146.7614206,tomato
115,59,64,20.54929703,78.66665304,6.264333074,140.787847,capsicum
107,53,63,20.76685731,72.85667576,6.204675937,152.4040329,capsicum
35,60,45,14.15517078,83.58704071,6.611242079,110.3727611,peas
44,50,50,20.27826392,70.75611413,6.600629052,150.0415756,beans
76,52,75,17.84511308,63.21882495,6.662731887,131.6863597,carrot
59,50,69,25.11683966,71.09802631,6.573877923,168.8240836,pumpkin
112,53,68,26.62626428,74.74826318,6.639962258,129.9915555,brinjal
106,73,51,22.59286073,78.65594512,6.335028415,162.8944618,capsicum
124,56,61,19.02019746,79.70965581,6.541584716,139.8344597,broccoli
86,60,57,14.00002688,59.60725015,6.830470248,109.4352975,beetroot
46,59,51,21.8324749,68.71327669,6.905882303,132.0844788,beans
128,66,60,21.3561112,91.59379714,6.632771283,113.0880918,broccoli
52,52,44,22.5839877,80.46721222,6.290951287,136.0125745,beans
121,60,50,16.71494145,80.57021831,6.363921664,136.4741817,cabbage
89,52,54,28.6638369,83.74162483,6.194415247,145.7879329,okra
72,59,86,22.43756047,67.36381916,6.373906122,91.8002894,carrot
46,54,55,13.8275658,77.48130779,6.115867327,106.5825271,peas
81,50,56,18.44704753,62.06408376,6.862981658,98.6296311,garlic
131,57,44,15.78371373,76.96968856,6.353196028,125.5963005,cabbage
71,40,52,22.07931682,68.70576622,6.426594432,107.5861467,onion
115,60,63,14.77799446,78.32040732,6.462955367,114.3600196,broccoli
107,49,54,21.82820424,72.11185171,5.956541294,207.5693925,cucumber
75,59,66,19.81752696,71.18274808,6.674862523,123.905058,beetroot
26,65,46,12.44038665,81.96770524,6.029254138,91.7168263,peas
71,44,53,15.63077801,67.3691483,6.627683887,97.7846066,lettuce
87,41,102,19.57064745,84.73571077,5.362334721,136.1802125,potato
56,35,45,16.54241961,66.0731318,6.360650703,120.3880958,radish
87,47,55,18.59240089,70.86364166,6.727937531,98.458851,beetroot
89,55,45,27.5119433,73.17887701,6.53864352,139.4464546,okra
72,56,47,26.78435221,64.93844965,6.748188297,154.2103883,okra
79,35,43,14.40357052,59.10570333,6.470482745,106.3882363,spinach
102,55,58,29.19707622,75.20851383,6.458667054,124.507913,brinjal
108,56,59,29.33813905,68.22976798,6.684433637,144.2034932,brinjal
89,46,58,21.49381213,67.49920869,6.182261318,158.4220894,capsicum
41,71,54,18.34360533,74.31059468,6.295153292,95.7327066,peas
47,65,45,13.4363103,75.4524941,6.885636803,92.961474,peas
87,53,56,23.4539865,70.34008533,6.570298004,167.4884186,chilli
34,69,53,22.76271351,70.39952135,6.354208571,161.084714,beans
73,38,40,20.63988112,68.0048219,6.336582274,129.888685,onion
73,50,51,16.82167922,68.77047659,6.464000006,108.8687274,garlic
84,46,62,25.72533969,71.26365253,6.306951903,213.3120643,pumpkin
123,55,57,25.87375397,73.58319539,6.279065244,173.1137243,brinjal
92,51,48,27.91732559,72.07839847,6.239513992,191.578573,okra
35,56,45,24.38847143,67.20987075,6.276545892,123.4396155,beans
72,52,52,16.84531597,61.96002732,7.321940297,108.3062039,garlic
56,35,54,18.06572675,66.46888639,6.270877912,115.8705419,radish
69,56,69,25.90213993,76.99884168,6.235875732,201.5044308,pumpkin
101,63,61,20.66637052,71.95201062,6.204395395,127.5415141,capsicum
55,46,53,14.51410494,65.56972483,6.992045607,127.373557,spinach
94,50,56,25.28365016,70.22694614,6.342284977,177.7088115,okra
73,47,56,18.19005577,74.91331752,6.603438551,112.9094022,garlic
90,56,55,20.8424232,69.45261914,6.54820339,145.6777461,capsicum
107,43,54,23.80755935,77.72851447,6.407907907,194.7935094,cucumber
122,59,62,18.58179412,74.01787288,6.219689065,136.1529198,cauliflower
68,51,76,19.39033204,78.94384064,6.642192424,102.4413651,beetroot
60,51,46,20.05217488,71.3751601,6.379021956,101.9534821,radish
36,64,51,19.4135051,74.60267052,6.606477742,123.9400039,beans
83,45,53,28.94985533,74.92759228,6.813629676,196.014039,pumpkin
66,49,71,12.14110262,76.2118881,6.572192414,105.4843913,carrot
39,59,49,11.78653402,76.80122602,6.309133674,114.6014602,peas
80,41,48,20.80738082,66.6272309,6.624314378,114.455845,onion
120,44,62,17.92347744,87.38669201,6.593280599,107.2559168,broccoli
145,56,43,15.01631306,83.92746425,6.509452959,126.586606,cabbage
102,53,53,24.88829034,71.26301795,6.650618359,155.6008684,chilli
81,38,51,19.11379577,68.67384391,6.763519507,104.9018615,onion
109,55,58,25.09610126,68.84264598,6.197886504,146.1190276,brinjal
120,61,62,19.39685027,83.84079072,6.501746229,117.3656187,broccoli
117,69,45,17.71964414,86.68909984,6.476684834,120.1398671,broccoli
86,41,56,22.01954405,67.44617606,6.255140353,116.8646511,onion
38,60,52,12.38207221,84.23162173,6.748157026,93.8608666,peas
74,33,58,17.48055766,68.14148567,6.028322297,100.744767,radish
89,53,55,23.28609709,73.55807439,6.162607372,101.6471457,tomato
109,57,46,20.73940222,77.65578167,6.813850902,136.3504357,cauliflower
77,51,61,18.54388118,67.79232656,6.877820781,94.2480733,beetroot
140,56,52,14.51589212,86.30041382,6.414673871,121.9554832,broccoli
124,65,60,18.1825438,81.54567253,6.138154667,148.2571388,broccoli
107,48,48,20.64007473,83.7318393,6.1244765,113.2227119,cabbage
117,64,55,25.90194132,71.35855968,6.299255391,176.1180259,brinjal
91,56,48,24.87189526,64.95223505,6.46457282,153.1673905,chilli
95,51,53,28.00485494,66.76971433,6.590056509,148.1198194,chilli
67,51,52,16.4587641,74.08256038,6.421349638,128.3622275,garlic
106,62,57,21.46346188,68.29050798,6.657686725,140.4858792,capsicum
92,56,49,24.21055725,68.60240997,6.124238285,154.9354063,chilli
85,59,64,27.80511641,79.46084809,6.274501838,182.3633064,chilli
68,49,56,16.05532999,60.22971771,6.889903565,137.2278993,radish
115,46,95,17.57732309,72.62219796,5.224404416,104.9378885,potato
112,72,55,20.80137132,70.9102924,6.009081399,145.3440479,capsicum
77,58,69,16.84932526,69.01273478,6.14268328,119.8960235,beetroot
106,62,60,21.82704468,72.6419585,6.863759312,143.5192932,brinjal
109,73,51,28.51846648,76.58576348,5.907986349,168.1284001,brinjal
89,40,52,22.04604595,78.38218656,6.598078212,134.5224868,tomato
94,49,51,27.12452536,72.72795953,6.48789721,178.0338031,okra
75,53,60,29.27466292,71.70261868,6.453862139,191.8465909,pumpkin
108,45,52,15.57747799,83.85282517,6.126572439,130.1780906,cabbage
69,41,60,26.70307623,77.95839764,6.182409488,203.0938753,pumpkin
81,52,50,19.32461379,65.81533558,6.146384247,118.6759632,garlic
108,48,55,20.80585638,72.39489913,6.600098632,165.9384986,tomato
75,49,49,17.78276669,67.53571676,6.718266517,117.3078134,garlic
122,59,65,17.91008459,81.26721353,6.50690113,130.6518651,cabbage
98,52,43,20.20038948,67.69680615,6.817136668,148.5904572,tomato
99,51,57,24.97219875,73.20419441,6.74619376,180.2690073,cucumber
66,43,53,20.83812883,60.20163931,6.466804735,121.8048325,radish
91,42,51,26.37197866,70.53729167,6.50085415,190.428988,okra
66,42,45,17.58603082,63.8758989,6.805587618,99.9562357,spinach
75,56,77,16.78699322,69.82361678,6.185227422,101.6647956,carrot
78,56,78,17.80416951,77.08973888,6.522259281,116.8849331,carrot
35,55,51,18.89374791,68.22036511,6.66144941,124.7650515,beans
87,31,46,17.69257295,64.2403876,6.665894968,117.0926079,onion
87,43,48,27.91705644,67.6038431,6.75933304,162.9300904,okra
78,55,53,18.04005468,63.7279025,6.48726443,107.2858965,beetroot
25,64,44,13.32266189,83.86576956,6.14769605,91.6088212,peas
80,49,36,23.72602084,63.43223272,6.514976314,115.6231811,chilli
99,50,66,27.96536629,72.39971711,6.446815603,175.8874429,cucumber
69,39,45,19.11658991,75.16156431,6.630128124,124.8313184,lettuce
62,36,49,16.50736711,66.74100456,6.466252443,101.3883303,lettuce
75,45,49,17.57893012,67.36340211,6.320901427,102.3321794,garlic
61,38,54,14.17429729,75.10917907,6.420960281,109.4920173,radish
46,47,53,22.01281728,72.94985837,6.694585669,120.5438582,radish
41,66,55,19.50294783,67.11054154,6.223282427,160.017592,beans
83,49,55,20.26953723,69.7205719,6.627133829,115.0715434,garlic
134,58,54,17.12797721,78.76693711,6.233911119,126.2701693,cabbage
68,56,82,19.16708861,67.48193101,6.444964321,101.5172892,carrot
90,44,60,23.61918453,81.7039004,6.277231035,176.4480801,cucumber
74,51,41,23.98087361,70.43372009,6.87626551,158.3999478,pumpkin
102,51,55,20.98168192,72.24314149,6.785257171,151.2191575,capsicum
79,48,54,19.92218691,61.30766395,6.354604809,99.7336677,garlic
116,47,97,17.12747863,73.94097308,5.305216736,101.640896,potato
36,57,45,11.80825838,89.07349442,6.437112025,86.8931917,peas
84,49,65,21.6174923,84.13792841,6.580593555,170.8047077,cucumber
108,65,58,26.69198953,66.131054,6.126603589,95.5319938,tomato
116,58,60,17.13575791,91.76369586,6.290344082,139.1530936,broccoli
62,46,51,20.32656427,67.90105832,5.94291439,114.5089626,beetroot
78,50,77,18.44457971,73.11546325,6.061920905,101.8760583,carrot
117,56,46,21.21403802,88.37904796,6.24612314,122.2653885,broccoli
121,48,48,20.50151839,59.38052138,6.342273493,121.0216835,tomato
53,42,44,16.07571754,68.00089579,6.276218781,93.0550927,radish
114,50,62,17.5718646,83.51762159,6.672618172,128.1874039,cauliflower
130,63,62,18.00323806,83.65909156,6.901084777,121.5788689,cauliflower
82,43,56,19.69953777,67.185305,6.324403483,107.5967947,onion
102,51,87,16.37841519,82.21261141,5.488133454,130.2225105,potato
75,45,52,26.53303587,70.79669618,6.074537654,183.7398042,okra
101,66,53,21.69082836,70.46327334,6.24757331,188.7896276,capsicum
92,46,48,29.53806331,69.89044375,6.398978674,187.9752753,okra
91,62,88,18.46473107,80.53510752,5.624139729,117.2206851,potato
96,48,60,29.03088962,79.52693668,6.206657894,169.9960437,cucumber
106,61,53,24.23849182,79.19490007,5.97943969,179.8117485,brinjal
68,35,49,17.92915972,65.89173553,6.044085063,106.5717614,radish
90,50,55,20.74131086,62.24668284,6.520568892,113.4424072,tomato
70,47,67,20.44616613,66.9645824,6.388126242,103.1557836,carrot
32,50,48,15.2470516,85.22166739,6.200510509,104.881145,peas
88,39,45,19.51079911,65.02038942,6.364964345,117.8322199,onion
75,42,47,20.64668184,67.86772799,6.355210443,109.4861075,radish
76,43,77,17.6894819,60.36876977,6.084903747,105.0367336,carrot
64,51,42,20.57826367,70.62562626,6.180118751,129.5518222,radish
32,56,41,14.03909169,77.78897957,6.663369745,110.8268736,peas
119,53,63,16.40772639,78.19974601,6.139098934,119.2050819,cauliflower
97,51,55,27.78664642,60.66367404,6.705878057,99.6821032,tomato
82,51,48,24.91309811,78.37671182,6.420707631,208.6230424,okra
85,44,63,26.03891651,77.44595102,6.194027489,173.8962231,cucumber
103,50,55,28.46418928,73.99553278,6.33157027,183.9015385,okra
88,42,53,18.34644285,64.72720447,6.499325109,117.4472307,onion
62,41,44,21.42205762,70.09584205,6.500025002,101.0579868,spinach
131,45,47,17.69309134,85.13356204,6.349692223,112.8298777,cabbage
119,61,57,22.77686528,70.94936192,6.099083916,167.2854863,brinjal
96,55,55,22.72438261,67.76865355,6.781947007,141.70956,chilli
91,44,54,25.25346351,80.57807397,6.532061423,170.0693653,cucumber
73,37,49,22.34238572,73.77737365,5.881898869,114.6457798,radish
108,55,64,23.67985103,67.02635879,6.514127662,138.1261761,chilli
110,54,55,14.23071821,78.28195656,6.100694149,112.1997128,cabbage
127,59,65,17.76955153,80.46022845,6.63522713,135.51403,cauliflower
89,48,83,18.59883468,80.58878376,5.355044061,143.6098014,potato
41,65,49,11.4919547,74.0042545,6.568158379,114.106707,peas
121,64,51,16.52970547,85.68720601,6.496537577,125.0411339,cabbage
95,60,73,22.45466564,71.24110293,6.36219173,118.7538908,tomato
91,52,58,20.59068862,65.88889802,6.573106163,146.1241643,tomato
83,50,75,19.10811554,64.55318772,6.30750787,84.1713975,carrot
104,56,102,17.61143678,77.2146006,5.478519622,119.4416665,potato
88,50,52,28.30053479,77.17886392,6.579637486,169.4693663,cucumber
114,57,65,21.4149776,73.78271163,6.484701575,125.9294249,capsicum
106,66,63,20.66145112,77.40945018,5.927028925,180.7810997,capsicum
34,61,50,22.00450877,67.64262945,6.77711115,144.4279305,beans
100,61,59,21.18587131,69.80030067,6.29798721,154.3090877,capsicum
70,39,52,18.49709021,68.13757518,6.33944188,109.5851333,garlic
114,56,60,26.1023958,69.99286323,5.788260336,155.8135411,brinjal
70,33,46,15.33998626,62.52390275,6.450661211,121.0922884,lettuce
103,57,87,20.50885858,79.67607604,5.288496443,119.1634638,potato
71,64,63,31.92321825,77.58173633,6.560450518,186.0281414,pumpkin
79,41,42,15.3354546,69.54979639,6.38456374,94.3519619,lettuce
86,48,46,28.6755322,69.81965108,6.763351126,154.6141779,okra
42,63,46,16.40449801,82.82614289,6.567263173,99.1980773,peas
82,42,45,18.45914528,65.10254547,7.34444206,116.1886354,garlic
100,61,65,25.5545586,76.26068786,6.635785024,133.5062235,brinjal
117,49,42,17.77138213,84.28822977,6.387561797,133.4922403,cabbage
28,53,53,11.43054447,76.67590266,6.613676099,109.2060088,peas
83,46,57,22.62408811,65.18545422,6.685552491,116.7451071,beetroot
68,50,57,28.94716484,77.24464919,6.716017496,186.1226911,pumpkin
80,49,55,16.15589391,74.34271669,6.738984515,133.323009,beetroot
26,64,57,20.90287502,67.44375397,5.885457642,125.2885273,beans
102,54,53,17.48731864,79.84780897,6.699460945,102.6879587,cauliflower
107,63,68,20.21795067,77.91792705,6.268195235,169.9296962,capsicum
83,43,55,21.22945597,67.03496938,6.63451474,148.498229,onion
28,61,39,14.96506742,80.64137222,6.686886531,105.2594378,peas
79,54,58,22.90880428,77.09776091,6.476164727,214.6064363,pumpkin
27,60,52,23.29040756,76.26169889,6.306299455,132.0108986,beans
97,57,42,16.60002151,80.28302232,6.517710654,100.8225078,cabbage
60,55,72,18.85097987,72.78898769,5.957081576,101.486708,carrot
134,61,56,18.79800952,88.83019556,6.729176618,131.5703184,broccoli
30,55,50,11.87392745,79.68498951,6.711709986,116.4121666,peas
116,48,56,17.83653659,77.55416817,6.449300956,125.978661,cabbage
74,56,65,15.20576363,65.66560269,6.559594713,91.7678471,carrot
121,70,54,19.54359235,83.42501115,6.815379813,116.993731,cauliflower
132,47,49,17.0870341,85.39372353,5.950622133,112.7195965,cabbage
105,64,56,26.72623126,73.24443996,5.633105212,186.274952,brinjal
72,50,58,28.30281478,70.82925816,6.27636791,197.9702341,okra
90,45,112,19.63696518,80.43655248,5.172306171,115.2538733,potato
39,57,46,16.03707486,72.84199972,6.424605048,113.9437283,peas
112,54,56,13.92755899,82.18997387,6.437732039,104.9252732,cauliflower
59,38,50,17.89498986,67.42048575,6.610760218,122.2740977,spinach
79,56,52,24.63213574,70.33553209,6.821026174,117.3916127,chilli
79,45,43,27.57009032,73.54299987,6.540532,184.8175351,okra
31,58,56,24.16951365,72.90962032,6.277538807,125.5883066,beans
127,47,53,18.34083084,82.54207201,6.444312947,129.4270064,broccoli
74,44,44,29.99194736,69.2069526,6.424835137,172.3847319,okra
91,51,57,23.05693396,73.87416065,6.9457264,175.0531923,pumpkin
80,40,46,19.05178143,70.4630846,6.740776887,117.9083059,onion
87,58,39,28.82723252,80.54234692,6.456406844,213.0114593,okra
83,53,74,17.16418091,59.89676851,6.032286895,132.937029,carrot
35,65,58,15.4584739,77.66731291,6.844333757,83.6962561,peas
78,51,61,25.57658331,71.65630866,6.253238455,164.2380874,chilli
123,59,48,15.72854911,79.39164445,6.182073393,110.5828571,cabbage
89,36,65,29.08064796,75.78729102,6.236512073,164.9227577,cucumber
105,59,50,26.35683864,66.80193985,6.191074244,137.4193796,chilli
104,51,109,20.49821167,82.05748026,4.947737731,100.8063455,potato
95,56,106,20.77006099,80.33571274,5.392212373,128.8598225,potato
73,54,63,16.03379371,63.95763759,6.436406396,118.8420455,beetroot
70,36,46,17.22691677,65.4578356,6.652080627,114.3244246,spinach
128,48,49,17.03808263,74.32130738,6.397232451,111.7232667,cabbage
69,43,49,16.26710446,71.62713707,6.601462567,109.1617776,garlic
106,64,59,20.4049025,77.61891792,5.705824047,128.3490063,cauliflower
71,32,56,17.00465495,62.92745278,6.557935216,110.8204588,spinach
75,54,41,18.17068791,67.71981423,6.681354707,107.7475807,garlic
